999
47.1287 11.9659
91.1291 78.4897 2.429218
65.3289 43.5846 2.429218
75.73 42.7229 2.429218
32.6009 89.9531 2.429218
4.9579 99.4405 2.429218
51.8363 2.0767 2.429218
62.464 33.4003 2.429218
47.7789 92.5461 2.429218
43.7175 13.3612 2.429218
63.2951 31.2899 2.429218
94.8477 58.3247 2.429218
89.352 47.1855 2.429218
24.5729 19.8583 2.429218
51.0819 30.8837 2.429218
51.7765 0.7553 2.429218
35.7859 98.3251 2.429218
66.7482 27.6121 2.429218
98.3726 88.4744 2.429218
31.3011 106.2109 2.429218
-7.5489 96.9207 2.429218
44.3034 16.6265 2.429218
31.6916 96.8159 2.429218
98.4228 65.0226 2.429218
77.5882 39.4219 2.429218
53.1154 7.9184 2.429218
99.3413 60.508 2.429218
42.4139 3.5597 2.429218
21.3934 72.6127 2.429218
97.5011 28.0267 2.429218
100.3439 52.2486 2.429218
31.7064 96.988 2.429218
33.0573 97.9271 2.429218
75.2757 50.6388 2.429218
11.4886 67.7219 2.429218
44.3651 39.5082 2.429218
86.512 33.4131 2.429218
51.473 33.7115 2.429218
97.1838 29.5842 2.429218
105.0575 26.2706 2.429218
39.3246 101.8921 2.429218
69.4154 51.8752 2.429218
54.5841 1.3 2.429218
23.796 77.2181 2.429218
50.2911 5.2466 2.429218
89.5631 83.3752 2.429218
89.1249 38.0318 2.429218
95.504 96.351 2.429218
70.916 53.3608 2.429218
72.9378 43.4347 2.429218
79.7169 32.9378 2.429218
89.0134 41.3658 2.429218
23.3217 16.9506 2.429218
95.8598 39.2349 2.429218
75.9853 41.4015 2.429218
90.72 30.049 2.429218
95.1396 47.3596 2.429218
46.003 37.4534 2.429218
54.3108 6.5803 2.429218
