999
47.1287 11.9659
91.1291 78.4897 12.14609
65.3289 43.5846 12.14609
75.73 42.7229 12.14609
32.6009 89.9531 12.14609
4.9579 99.4405 12.14609
51.8363 2.0767 12.14609
62.464 33.4003 12.14609
47.7789 92.5461 12.14609
43.7175 13.3612 12.14609
63.2951 31.2899 12.14609
94.8477 58.3247 12.14609
89.352 47.1855 12.14609
24.5729 19.8583 12.14609
51.0819 30.8837 12.14609
51.7765 0.7553 12.14609
35.7859 98.3251 12.14609
66.7482 27.6121 12.14609
98.3726 88.4744 12.14609
31.3011 106.2109 12.14609
-7.5489 96.9207 12.14609
44.3034 16.6265 12.14609
31.6916 96.8159 12.14609
98.4228 65.0226 12.14609
77.5882 39.4219 12.14609
53.1154 7.9184 12.14609
99.3413 60.508 12.14609
42.4139 3.5597 12.14609
21.3934 72.6127 12.14609
97.5011 28.0267 12.14609
100.3439 52.2486 12.14609
31.7064 96.988 12.14609
33.0573 97.9271 12.14609
75.2757 50.6388 12.14609
11.4886 67.7219 12.14609
44.3651 39.5082 12.14609
86.512 33.4131 12.14609
51.473 33.7115 12.14609
97.1838 29.5842 12.14609
105.0575 26.2706 12.14609
39.3246 101.8921 12.14609
69.4154 51.8752 12.14609
54.5841 1.3 12.14609
23.796 77.2181 12.14609
50.2911 5.2466 12.14609
89.5631 83.3752 12.14609
89.1249 38.0318 12.14609
95.504 96.351 12.14609
70.916 53.3608 12.14609
72.9378 43.4347 12.14609
79.7169 32.9378 12.14609
89.0134 41.3658 12.14609
23.3217 16.9506 12.14609
95.8598 39.2349 12.14609
75.9853 41.4015 12.14609
90.72 30.049 12.14609
95.1396 47.3596 12.14609
46.003 37.4534 12.14609
54.3108 6.5803 12.14609
