999
47.1287 11.9659
91.1291 78.4897 36.43827
65.3289 43.5846 36.43827
75.73 42.7229 36.43827
32.6009 89.9531 36.43827
4.9579 99.4405 36.43827
51.8363 2.0767 36.43827
62.464 33.4003 36.43827
47.7789 92.5461 36.43827
43.7175 13.3612 36.43827
63.2951 31.2899 36.43827
94.8477 58.3247 36.43827
89.352 47.1855 36.43827
24.5729 19.8583 36.43827
51.0819 30.8837 36.43827
51.7765 0.7553 36.43827
35.7859 98.3251 36.43827
66.7482 27.6121 36.43827
98.3726 88.4744 36.43827
31.3011 106.2109 36.43827
-7.5489 96.9207 36.43827
44.3034 16.6265 36.43827
31.6916 96.8159 36.43827
98.4228 65.0226 36.43827
77.5882 39.4219 36.43827
53.1154 7.9184 36.43827
99.3413 60.508 36.43827
42.4139 3.5597 36.43827
21.3934 72.6127 36.43827
97.5011 28.0267 36.43827
100.3439 52.2486 36.43827
31.7064 96.988 36.43827
33.0573 97.9271 36.43827
75.2757 50.6388 36.43827
11.4886 67.7219 36.43827
44.3651 39.5082 36.43827
86.512 33.4131 36.43827
51.473 33.7115 36.43827
97.1838 29.5842 36.43827
105.0575 26.2706 36.43827
39.3246 101.8921 36.43827
69.4154 51.8752 36.43827
54.5841 1.3 36.43827
23.796 77.2181 36.43827
50.2911 5.2466 36.43827
89.5631 83.3752 36.43827
89.1249 38.0318 36.43827
95.504 96.351 36.43827
70.916 53.3608 36.43827
72.9378 43.4347 36.43827
79.7169 32.9378 36.43827
89.0134 41.3658 36.43827
23.3217 16.9506 36.43827
95.8598 39.2349 36.43827
75.9853 41.4015 36.43827
90.72 30.049 36.43827
95.1396 47.3596 36.43827
46.003 37.4534 36.43827
54.3108 6.5803 36.43827
